Opened the file successfully
The file has been written successfully
File found, extracting the data
slope equality 0 for nodes789.844079,974.531595
slope equality 0 for nodes654.672045,952.922732
slope equality 0 for nodes750.889328,952.591559
slope equality 0 for nodes28.113206,976.879314
slope equality 0 for nodes627.704833,998.814903
slope equality 0 for nodes556.937751,934.703776
slope equality 0 for nodes707.798969,971.946054
slope equality 0 for nodes517.356630,934.714393
slope equality 0 for nodes818.380590,930.806784
slope equality 0 for nodes495.545342,965.365982
slope equality 0 for nodes838.284571,958.321718
slope equality 0 for nodes313.129240,999.043233
slope equality 0 for nodes692.083514,988.918966
slope equality 0 for nodes629.498346,919.822046
slope equality 0 for nodes777.800914,928.678957
slope equality 0 for nodes540.094279,945.216471
slope equality 0 for nodes827.372567,930.537054
slope equality 0 for nodes395.277775,938.988735
slope equality 0 for nodes936.425648,995.213230
slope equality 0 for nodes482.285281,953.119182
slope equality 0 for nodes585.515838,979.317752
slope equality 0 for nodes24.015470,986.483529
slope equality 0 for nodes844.969723,987.040989
slope equality 0 for nodes499.063573,940.711148
slope equality 0 for nodes728.943342,968.031491
slope equality 0 for nodes12.568541,976.871707
slope equality 0 for nodes793.690512,966.800157
slope equality 0 for nodes826.677207,971.485355
slope equality 0 for nodes888.043498,986.286199
slope equality 0 for nodes896.706897,949.635829
slope equality 0 for nodes906.303080,991.775408
slope equality 0 for nodes180.769204,980.988059
slope equality 0 for nodes982.200511,985.321130
slope equality 0 for nodes514.842601,988.726694
slope equality 0 for nodes708.441804,994.646356
slope equality 0 for nodes133.753081,967.410346
slope equality 0 for nodes304.048710,984.292930
slope equality 0 for nodes221.052648,956.113034
slope equality 0 for nodes849.443807,949.351870
slope equality 0 for nodes685.533475,912.505011
slope equality 0 for nodes861.007252,949.699510
slope equality 0 for nodes750.609668,960.855358
slope equality 0 for nodes997.437818,994.415993
slope equality 0 for nodes510.038772,961.724722
slope equality 0 for nodes699.666922,964.050735
slope equality 0 for nodes426.856216,970.158005
slope equality 0 for nodes563.824457,990.416207
slope equality 0 for nodes115.659245,996.081663
slope equality 0 for nodes918.971029,997.970976
slope equality 0 for nodes612.935379,926.231996
slope equality 0 for nodes888.131806,943.967457
slope equality 0 for nodes565.123031,947.926257
slope equality 0 for nodes897.555244,938.990718
slope equality 0 for nodes637.341334,977.265282
slope equality 0 for nodes777.893486,983.272878
Smaller slopes
-0.025723: 0.006266,972.477254;702.206649,954.414903
-0.084924: 139.194999,989.362500;403.581087,966.909653
-0.995067: 603.359762,987.430184;662.177736,928.902347
-0.124283: 162.713152,985.789313;366.519411,960.459650
-0.120919: 66.073746,981.168706;569.213528,920.329781
0.004420: 163.418389,992.865316;698.385744,995.230137
-0.021913: 546.813140,994.419425;698.222636,991.101653
-0.343895: 391.522551,990.208198;515.114593,947.705541
0.008817: 95.792000,984.673343;880.278399,991.590094
-0.380914: 159.925548,983.880869;204.684050,966.831731
-0.107952: 277.914760,984.430881;367.759584,974.731937
-0.071832: 420.145487,965.349395;760.530183,940.898864
-0.223624: 208.501202,994.519639;508.889634,927.345483
-0.134161: 220.980026,980.363166;739.493378,910.798922
-0.154845: 200.345471,974.719359;534.858988,922.921507
-0.003303: 224.269061,977.148783;483.139498,976.293616
-0.025658: 452.876783,965.522863;862.239785,955.019521
-0.014357: 268.699488,984.530200;678.339623,978.649018
-0.012878: 12.255895,979.761233;888.481359,968.477218
-0.037119: 8.721398,994.862861;444.390797,978.691263
-0.123160: 35.962966,988.375516;175.970539,971.132172
-0.229274: 677.302216,989.619062;966.493393,923.315169
0.007749: 182.806129,992.302338;711.227921,996.397259
-0.014613: 510.397306,955.554400;686.474134,952.981402
0.003959: 117.230918,972.506342;318.339767,973.302531
-0.102277: 60.916077,992.779327;511.061934,946.739802
-0.004293: 437.370337,929.477106;917.108051,927.417578
-1.586523: 731.790055,982.153465;775.123621,913.403747
-0.090269: 72.261864,994.806453;838.460898,925.642221
-0.017518: 53.007547,991.654940;304.159431,987.255306
-0.105908: 537.498168,964.850564;859.929395,930.702498
0.016969: 315.731227,986.295507;604.607199,991.197505
-0.000442: 465.514924,974.823811;736.661859,974.704059
-0.002138: 444.748807,992.509280;621.325198,992.131846
-0.069562: 406.917436,992.197344;581.931187,980.022997
-0.026424: 29.182989,999.092135;387.993590,989.610849
-0.021991: 192.967363,985.010785;775.994703,972.189151
0.012478: 38.659419,994.406089;388.937283,998.776993
-0.097198: 171.724369,995.387870;445.137015,968.812805
-0.112739: 26.618491,987.625480;535.170924,930.291699
-0.719603: 230.731132,986.929037;241.405950,979.247403
0.009168: 19.978008,984.309418;436.549434,988.128645
-0.055897: 214.296577,985.335135;379.436154,976.104349
-0.037710: 192.444146,994.715335;323.407800,989.776655
-0.060829: 221.159497,959.291424;234.902025,958.455478
-0.054676: 371.134474,988.130874;664.270274,972.103412
-0.774203: 687.887947,961.536606;710.432686,944.082403
-0.134794: 99.321841,986.303647;625.203375,915.418129
-0.211816: 435.084962,983.601346;884.772280,888.350516
-0.003061: 61.680037,967.242489;953.622453,964.512231
-0.006312: 338.367182,985.396151;639.398265,983.495979
-0.111386: 100.163030,976.779200;207.109958,964.866794
-0.002724: 347.391470,997.632311;868.546086,996.212427
-0.061769: 110.704800,992.269301;646.053053,959.201587
-0.286224: 583.282881,979.177692;836.420188,906.723703
-0.019450: 218.983016,993.635155;710.414072,984.076956
-0.106718: 343.996957,981.841021;757.718479,937.689494
-0.092168: 471.948627,965.625959;853.356462,930.472272
-0.073121: 354.544769,963.207856;527.467286,950.563669
-0.030999: 153.412142,985.260136;652.073584,969.802278
0.008908: 64.402007,980.987731;737.670422,986.985275
0.015332: 213.873450,990.298754;588.744804,996.046264
-0.099512: 78.926277,988.130769;262.912125,969.821920
0.010684: 58.582807,990.779678;399.752889,994.424776
-0.046144: 11.316226,983.235798;944.752823,940.163120
0.021706: 167.285361,985.431086;759.697385,998.290075
-0.032416: 496.214109,932.874613;936.503626,918.602320
0.008062: 295.524055,967.996133;608.748231,970.521477
-0.046670: 169.708624,980.367283;832.153266,949.450802
-0.013582: 498.104352,935.537159;547.477747,934.866573
-0.019041: 279.149055,991.816802;931.440673,979.396838
0.025946: 494.653884,944.509222;814.627483,952.811145
-0.042457: 444.744753,956.063493;978.597998,933.397627
-0.053983: 209.250046,989.304098;606.107415,967.880462
0.016021: 136.701647,978.857298;897.895851,991.052461
-0.019825: 388.602419,939.180844;958.780406,927.876801
0.016832: 484.647701,957.581017;995.693453,966.182845
0.004775: 612.968646,985.816944;942.653606,987.391142
0.009343: 397.508604,942.974769;603.913124,944.903294
0.013722: 167.233009,981.136879;650.697283,987.770946
-0.022008: 178.637078,989.652427;917.544893,973.390351
-0.021372: 170.757385,992.209958;347.709547,988.428111
0.014110: 170.983019,969.765789;957.379891,980.862025
0.009007: 679.654804,968.297618;812.302040,969.492395
-0.035593: 287.748078,987.493427;996.034991,962.283085
-0.044516: 123.593370,971.731339;685.791218,946.704465
0.011905: 257.292270,991.340075;878.492547,998.735695
-0.054357: 866.390460,950.398150;908.441855,948.112360
-0.001518: 149.822737,985.148440;944.610312,983.941997
-0.055213: 265.653371,990.307348;291.683428,988.870139
-0.034191: 193.978060,966.512849;948.077543,940.729724
-0.018122: 204.644779,990.544253;518.622001,984.854260
0.000152: 186.952245,969.659470;910.422690,969.769218
-0.050639: 549.002422,933.871750;937.304564,914.208566
-0.053623: 455.301732,995.714350;741.462357,980.369655
-0.048972: 26.376020,998.263757;985.526814,951.291844
-0.048826: 690.868013,978.200291;997.557262,963.225868
0.003309: 256.974253,968.918946;495.290736,969.707460
-0.051144: 49.524732,991.249215;836.902900,950.979731
-0.021030: 121.675011,980.496285;365.120220,975.376564
-0.019905: 39.699106,992.446794;498.327703,983.317723
-0.054992: 620.925658,912.216069;898.846072,896.932796
-0.052494: 419.408268,942.983719;900.939756,917.706057
-0.018669: 204.378285,966.692225;917.834808,953.372617
-0.024668: 407.432344,953.738955;746.038829,945.386302
0.021330: 298.946149,966.979142;662.722655,974.738633
-0.049435: 113.320381,962.170838;677.388885,934.286056
-0.019904: 371.830903,957.944149;922.577684,946.982225
-0.026587: 395.935150,966.048231;669.394022,958.777714
-0.056244: 193.107029,982.270777;702.326344,953.630375
-0.047544: 596.482165,942.391622;904.351007,927.754365
-0.038946: 531.651716,988.667009;911.224126,973.884354
-0.028682: 73.613851,994.305466;660.129713,977.483252
-0.050860: 424.250639,958.096936;804.031510,938.781180
0.007233: 590.384133,966.172476;776.391032,967.517893
-0.000283: 216.327732,980.378744;924.472346,980.178673
-0.049889: 411.605064,948.008282;694.963165,933.871882
-0.006826: 122.599410,984.486293;600.759180,981.222527
-0.008547: 637.468396,904.289179;937.222234,901.727066
-0.006696: 729.897082,904.976824;890.434588,903.901797
0.000791: 373.335679,952.648604;582.020218,952.813665
-0.045079: 321.194431,995.157049;965.437166,966.115195
-0.049192: 330.312030,943.994701;876.528170,917.125180
0.020430: 344.507221,985.483692;836.339095,995.531935
-0.032641: 302.585420,954.209726;994.592846,931.621674
-0.045834: 390.933260,971.615326;710.317915,956.976545
-0.027819: 265.098965,993.575433;499.929436,987.042620
-0.006966: 502.777466,990.029462;701.155283,988.647567
0.019732: 244.464381,964.126549;888.909099,976.842946
0.008852: 623.511106,940.309073;864.698563,942.444033
-0.054943: 230.609362,986.867387;423.012481,976.296156
-0.039056: 25.161907,970.153749;792.546645,940.182699
-0.013270: 319.688862,991.599386;818.495793,984.980039
0.013005: 135.477502,969.101746;630.364103,975.537820
-0.034137: 269.094267,959.024425;935.361045,936.280137
-0.019861: 244.038022,965.302666;900.320091,952.268183
-0.055818: 53.786875,976.202403;563.194352,947.768163
0.003094: 405.373144,963.866636;914.960408,965.443227
0.017159: 555.501459,939.425960;976.157373,946.643876
-0.043896: 250.818697,998.192685;789.844079,974.531595
-0.003442: 654.672045,952.922732;750.889328,952.591559
-0.012981: 517.356630,934.714393;818.380590,930.806784
-0.020553: 495.545342,965.365982;838.284571,958.321718
-0.026716: 313.129240,999.043233;692.083514,988.918966
-0.051098: 540.094279,945.216471;827.372567,930.537054
0.000679: 24.015470,986.483529;844.969723,987.040989
-0.012894: 12.568541,976.871707;793.690512,966.800157
0.005407: 180.769204,980.988059;982.200511,985.321130
-0.010759: 221.052648,956.113034;849.443807,949.351870
0.012266: 510.038772,961.724722;699.666922,964.050735
0.002352: 115.659245,996.081663;918.971029,997.970976
-0.026879: 565.123031,947.926257;897.555244,938.990718
Equal slopes
0.028107: 240.587935,966.798795;707.895045,979.933540
Higher slopes
0.043136: 202.481970,974.347868;238.019335,975.880810
0.028948: 439.150451,982.168217;596.702577,986.729003
0.035664: 238.460786,982.880625;587.647387,995.333875
1.475785: 437.387263,933.462746;463.286169,971.683955
0.081736: 576.266517,936.348043;660.640108,943.244392
0.084550: 425.025518,967.540902;682.238248,989.288243
0.078211: 501.583057,983.424732;659.551616,995.779554
0.131817: 261.916491,972.690710;429.284504,994.752692
0.062869: 520.972692,947.046133;917.404381,971.969304
1.504503: 331.303791,941.341923;366.031060,993.589208
0.489929: 237.399996,955.356848;313.874523,992.823972
0.050392: 345.472636,969.391138;431.577841,973.730123
0.234507: 824.473071,976.591264;913.583947,997.488350
0.051302: 201.100975,959.874265;574.964071,979.054005
0.117576: 197.261406,966.140720;446.990961,995.502956
0.085134: 520.224917,963.023252;733.646101,981.192565
0.112577: 254.251324,987.330129;357.385581,998.940692
1.488549: 498.154693,959.662164;499.836529,962.165660
0.110644: 218.025336,983.926555;303.643995,993.399729
0.213585: 401.926173,953.165442;564.939476,987.982620
0.061061: 189.258316,980.991465;252.835954,984.873585
0.068142: 250.459813,956.408535;878.085846,999.176064
0.061443: 598.129750,945.963824;858.418371,961.956738
0.245484: 460.124887,972.462052;506.108515,983.750296
0.096450: 225.402927,966.690291;424.758546,985.918239
0.109741: 685.585819,943.732396;893.831251,966.585367
0.121440: 155.621433,971.931184;270.660308,985.901513
0.246309: 528.173241,920.446777;804.817841,988.586739
0.324303: 612.702234,981.077840;660.172966,996.472718
0.896687: 613.370954,926.345445;636.330892,946.933332
0.032288: 114.784212,970.701653;501.048639,983.173287
0.035432: 97.772085,967.415714;732.306525,989.898721
0.276248: 666.691148,915.110859;871.883296,971.794819
0.072646: 453.720340,957.188912;862.741691,986.902810
0.271731: 691.792363,907.646968;912.157277,967.526936
0.032201: 492.134031,986.943004;741.239492,994.964336
0.038259: 301.624571,961.390599;504.611110,969.156571
0.812405: 452.300169,931.674401;488.514549,961.095141
0.081803: 661.993511,949.157148;917.847719,970.086674
0.079589: 651.514536,935.935941;858.765927,952.430941
0.077646: 476.951692,961.436137;961.920628,999.092142
0.206345: 487.047921,936.608739;664.345586,973.193171
0.911380: 302.871091,967.253066;317.012121,980.140914
0.062264: 583.020542,930.084841;907.256278,950.273130
0.123067: 257.661654,947.171277;514.811154,978.817810
0.058576: 433.937452,936.867243;847.887749,961.114784
0.110920: 485.935789,947.177660;801.218981,982.149007
0.252711: 625.418505,926.624602;907.555253,997.923721
0.242378: 541.516280,914.238385;866.046699,992.897314
0.226067: 418.039097,936.026647;582.336472,973.168885
0.178464: 733.074482,953.197515;995.113693,999.962111
2.859862: 880.439737,889.048056;902.624800,952.494283
0.453361: 775.049785,887.102402;946.092321,964.646345
0.162373: 573.963661,930.367600;974.145969,995.346572
0.370040: 907.786267,894.621545;969.930428,917.617387
0.077820: 551.300131,921.142058;758.837940,937.292581
0.105976: 192.192127,954.545524;617.911366,999.661649
0.125410: 475.572084,929.571201;646.359805,950.989745
0.100381: 406.356901,958.173465;747.256897,992.393222
0.038788: 750.964011,983.053960;929.959357,989.996823
0.038714: 770.754711,944.385094;885.567719,948.829944
0.028748: 503.800625,922.742237;930.412824,935.006308
0.558758: 561.316857,923.593824;570.498723,928.724267
1.692749: 800.514111,889.925637;855.432520,982.888738
0.194968: 606.745255,984.727352;656.568399,994.441293
0.030980: 102.423320,982.007688;650.259199,998.979407
0.029309: 17.074965,975.493554;436.596478,987.789174
0.622656: 621.159035,968.575356;645.869968,983.961762
0.259058: 643.191230,938.467732;862.670439,995.325660
0.167681: 769.049716,909.988298;951.750612,940.623738
0.090335: 453.650691,981.754127;505.953964,986.478944
0.062157: 142.161843,990.531860;195.486338,993.846352
0.132599: 363.335568,955.402210;588.208123,985.220019
0.125354: 458.745920,936.593600;913.730771,993.627678
0.050642: 429.938260,973.198315;794.279732,991.649231
1.808297: 858.014827,920.138506;875.284769,951.367696
4.890394: 980.618288,888.768279;995.102240,959.600518
0.315079: 667.144352,935.883407;769.486122,968.129158
0.245848: 893.309187,926.928936;938.901900,938.137814
0.101113: 324.588952,984.015161;379.302917,989.547463
0.294658: 650.840789,908.707543;731.362187,932.433786
0.144933: 639.835205,915.479840;803.467906,939.195650
0.048364: 209.677170,973.176111;409.844205,982.856891
0.964371: 702.487038,934.327336;743.842761,974.209580
0.034753: 443.699770,978.758236;849.136060,992.848238
0.049773: 193.937398,955.314399;402.085614,965.674510
0.089531: 573.141224,966.620572;734.786102,981.092859
0.100309: 150.506195,969.872987;217.281993,976.571221
0.042695: 281.724598,948.080425;592.768392,961.360437
0.080080: 845.665522,986.226907;903.915313,990.891575
2.726402: 981.396069,904.783530;991.960018,933.585103
0.338938: 762.116386,896.313610;910.105278,946.472675
0.217196: 407.810413,957.781239;578.204361,994.790160
0.116144: 886.076142,983.596085;946.073866,990.564443
0.265272: 592.300843,919.024139;856.487299,989.105375
0.497358: 622.699626,929.179266;764.977271,999.942145
0.061218: 360.750987,982.208516;630.136377,998.699862
1.065656: 442.090234,927.855213;495.038098,984.279419
0.324246: 524.435920,941.931404;693.840316,996.860054
0.611768: 414.894751,966.159510;446.506373,985.498498
0.034589: 631.856598,924.155575;895.689448,933.281265
0.065036: 336.598751,952.733975;789.508453,982.189619
0.083723: 163.136073,972.661124;459.583633,997.480665
0.096845: 747.813944,939.921696;972.075058,961.640240
0.058751: 296.705670,973.871629;717.952673,998.620225
0.351075: 433.766563,936.298888;474.149602,950.476347
0.127601: 847.286316,963.158291;957.238809,977.188289
0.041454: 79.372278,987.782954;310.606909,997.368518
0.294089: 549.866590,919.578804;705.179040,965.254412
0.053325: 366.525306,965.781966;730.745889,985.204188
0.074196: 423.068061,932.075560;794.190181,959.611419
0.157896: 619.523546,922.125749;988.372762,980.365687
0.035032: 509.641016,934.613109;755.633726,943.230607
0.305509: 432.843873,939.066942;563.734970,979.055370
3.355306: 964.757556,878.134075;988.084535,956.403228
0.269971: 772.724190,890.926929;935.537017,934.881651
0.168039: 588.893004,949.425132;875.303896,997.553465
1.036242: 667.480965,919.874034;729.912259,984.567986
0.028766: 277.227195,967.952699;794.959246,982.845994
0.195563: 649.058997,925.365752;812.352494,957.299918
0.113262: 189.915669,957.312706;457.288263,987.595776
0.138706: 363.628645,945.428180;722.345089,995.184345
0.039645: 426.514632,951.816738;851.337435,968.658640
0.031838: 169.055070,957.783926;767.493332,976.837300
0.046691: 623.508972,971.088225;886.209825,983.354014
0.050587: 642.032099,971.617152;949.760370,987.184176
0.277261: 283.630450,965.863742;397.191206,997.349658
0.270097: 770.161541,952.941414;836.140791,970.762227
1.838810: 477.784190,930.633786;513.263670,995.873804
0.233803: 790.584867,970.967811;886.609262,993.418611
0.929221: 928.645214,935.002418;949.178984,954.082823
0.058170: 327.379196,936.720165;842.788502,966.701423
0.096789: 451.375387,935.160327;846.064325,973.361842
0.053300: 360.995674,959.904012;959.768139,991.818797
7.617730: 948.820195,877.545242;963.619860,990.285089
0.043397: 84.056543,977.687922;443.340248,993.279906
0.213737: 262.586985,945.393352;496.129443,995.309998
0.036584: 28.113206,976.879314;627.704833,998.814903
0.246864: 556.937751,934.703776;707.798969,971.946054
0.059722: 629.498346,919.822046;777.800914,928.678957
0.103899: 395.277775,938.988735;936.425648,995.213230
0.253787: 482.285281,953.119182;585.515838,979.317752
0.118846: 499.063573,940.711148;728.943342,968.031491
0.241189: 826.677207,971.485355;888.043498,986.286199
4.391285: 896.706897,949.635829;906.303080,991.775408
0.030577: 514.842601,988.726694;708.441804,994.646356
0.099137: 133.753081,967.410346;304.048710,984.292930
0.211966: 685.533475,912.505011;861.007252,949.699510
0.135968: 750.609668,960.855358;997.437818,994.415993
0.147904: 426.856216,970.158005;563.824457,990.416207
0.064447: 612.935379,926.231996;888.131806,943.967457
0.042743: 637.341334,977.265282;777.893486,983.272878
The support line extrema are 29.182989 and 29.182989
bridge on the left
printing candidates
238.019335,975.880810
596.702577,986.729003
587.647387,995.333875
463.286169,971.683955
660.640108,943.244392
682.238248,989.288243
659.551616,995.779554
429.284504,994.752692
917.404381,971.969304
366.031060,993.589208
313.874523,992.823972
431.577841,973.730123
913.583947,997.488350
574.964071,979.054005
446.990961,995.502956
733.646101,981.192565
357.385581,998.940692
499.836529,962.165660
303.643995,993.399729
564.939476,987.982620
252.835954,984.873585
878.085846,999.176064
858.418371,961.956738
506.108515,983.750296
424.758546,985.918239
893.831251,966.585367
270.660308,985.901513
804.817841,988.586739
660.172966,996.472718
636.330892,946.933332
501.048639,983.173287
732.306525,989.898721
871.883296,971.794819
862.741691,986.902810
912.157277,967.526936
741.239492,994.964336
504.611110,969.156571
488.514549,961.095141
917.847719,970.086674
858.765927,952.430941
961.920628,999.092142
664.345586,973.193171
317.012121,980.140914
907.256278,950.273130
514.811154,978.817810
847.887749,961.114784
801.218981,982.149007
907.555253,997.923721
866.046699,992.897314
582.336472,973.168885
995.113693,999.962111
902.624800,952.494283
946.092321,964.646345
974.145969,995.346572
969.930428,917.617387
758.837940,937.292581
617.911366,999.661649
646.359805,950.989745
747.256897,992.393222
929.959357,989.996823
885.567719,948.829944
930.412824,935.006308
570.498723,928.724267
855.432520,982.888738
656.568399,994.441293
650.259199,998.979407
436.596478,987.789174
645.869968,983.961762
862.670439,995.325660
951.750612,940.623738
505.953964,986.478944
195.486338,993.846352
588.208123,985.220019
913.730771,993.627678
794.279732,991.649231
875.284769,951.367696
995.102240,959.600518
769.486122,968.129158
938.901900,938.137814
379.302917,989.547463
731.362187,932.433786
803.467906,939.195650
409.844205,982.856891
743.842761,974.209580
849.136060,992.848238
402.085614,965.674510
734.786102,981.092859
217.281993,976.571221
592.768392,961.360437
903.915313,990.891575
991.960018,933.585103
910.105278,946.472675
578.204361,994.790160
946.073866,990.564443
856.487299,989.105375
764.977271,999.942145
630.136377,998.699862
495.038098,984.279419
693.840316,996.860054
446.506373,985.498498
895.689448,933.281265
789.508453,982.189619
459.583633,997.480665
972.075058,961.640240
717.952673,998.620225
474.149602,950.476347
957.238809,977.188289
310.606909,997.368518
705.179040,965.254412
730.745889,985.204188
794.190181,959.611419
988.372762,980.365687
755.633726,943.230607
563.734970,979.055370
988.084535,956.403228
935.537017,934.881651
875.303896,997.553465
729.912259,984.567986
794.959246,982.845994
812.352494,957.299918
457.288263,987.595776
722.345089,995.184345
851.337435,968.658640
767.493332,976.837300
886.209825,983.354014
949.760370,987.184176
397.191206,997.349658
836.140791,970.762227
513.263670,995.873804
886.609262,993.418611
949.178984,954.082823
842.788502,966.701423
846.064325,973.361842
959.768139,991.818797
963.619860,990.285089
443.340248,993.279906
496.129443,995.309998
627.704833,998.814903
707.798969,971.946054
777.800914,928.678957
936.425648,995.213230
585.515838,979.317752
728.943342,968.031491
888.043498,986.286199
906.303080,991.775408
708.441804,994.646356
304.048710,984.292930
861.007252,949.699510
997.437818,994.415993
563.824457,990.416207
888.131806,943.967457
777.893486,983.272878
707.895045,979.933540
0.006266,972.477254
702.206649,954.414903
139.194999,989.362500
403.581087,966.909653
603.359762,987.430184
662.177736,928.902347
162.713152,985.789313
366.519411,960.459650
66.073746,981.168706
569.213528,920.329781
163.418389,992.865316
698.385744,995.230137
546.813140,994.419425
698.222636,991.101653
391.522551,990.208198
515.114593,947.705541
95.792000,984.673343
880.278399,991.590094
159.925548,983.880869
204.684050,966.831731
277.914760,984.430881
367.759584,974.731937
420.145487,965.349395
760.530183,940.898864
208.501202,994.519639
508.889634,927.345483
220.980026,980.363166
739.493378,910.798922
200.345471,974.719359
534.858988,922.921507
224.269061,977.148783
483.139498,976.293616
452.876783,965.522863
862.239785,955.019521
268.699488,984.530200
678.339623,978.649018
12.255895,979.761233
888.481359,968.477218
8.721398,994.862861
444.390797,978.691263
35.962966,988.375516
175.970539,971.132172
677.302216,989.619062
966.493393,923.315169
182.806129,992.302338
711.227921,996.397259
510.397306,955.554400
686.474134,952.981402
117.230918,972.506342
318.339767,973.302531
60.916077,992.779327
511.061934,946.739802
437.370337,929.477106
917.108051,927.417578
731.790055,982.153465
775.123621,913.403747
72.261864,994.806453
838.460898,925.642221
53.007547,991.654940
304.159431,987.255306
537.498168,964.850564
859.929395,930.702498
315.731227,986.295507
604.607199,991.197505
465.514924,974.823811
736.661859,974.704059
444.748807,992.509280
621.325198,992.131846
406.917436,992.197344
581.931187,980.022997
29.182989,999.092135
387.993590,989.610849
192.967363,985.010785
775.994703,972.189151
38.659419,994.406089
388.937283,998.776993
171.724369,995.387870
445.137015,968.812805
26.618491,987.625480
535.170924,930.291699
230.731132,986.929037
241.405950,979.247403
19.978008,984.309418
436.549434,988.128645
214.296577,985.335135
379.436154,976.104349
192.444146,994.715335
323.407800,989.776655
221.159497,959.291424
234.902025,958.455478
371.134474,988.130874
664.270274,972.103412
687.887947,961.536606
710.432686,944.082403
99.321841,986.303647
625.203375,915.418129
435.084962,983.601346
884.772280,888.350516
61.680037,967.242489
953.622453,964.512231
338.367182,985.396151
639.398265,983.495979
100.163030,976.779200
207.109958,964.866794
347.391470,997.632311
868.546086,996.212427
110.704800,992.269301
646.053053,959.201587
583.282881,979.177692
836.420188,906.723703
218.983016,993.635155
710.414072,984.076956
343.996957,981.841021
757.718479,937.689494
471.948627,965.625959
853.356462,930.472272
354.544769,963.207856
527.467286,950.563669
153.412142,985.260136
652.073584,969.802278
64.402007,980.987731
737.670422,986.985275
213.873450,990.298754
588.744804,996.046264
78.926277,988.130769
262.912125,969.821920
58.582807,990.779678
399.752889,994.424776
11.316226,983.235798
944.752823,940.163120
167.285361,985.431086
759.697385,998.290075
496.214109,932.874613
936.503626,918.602320
295.524055,967.996133
608.748231,970.521477
169.708624,980.367283
832.153266,949.450802
498.104352,935.537159
547.477747,934.866573
279.149055,991.816802
931.440673,979.396838
494.653884,944.509222
814.627483,952.811145
444.744753,956.063493
978.597998,933.397627
209.250046,989.304098
606.107415,967.880462
136.701647,978.857298
897.895851,991.052461
388.602419,939.180844
958.780406,927.876801
484.647701,957.581017
995.693453,966.182845
612.968646,985.816944
942.653606,987.391142
397.508604,942.974769
603.913124,944.903294
167.233009,981.136879
650.697283,987.770946
178.637078,989.652427
917.544893,973.390351
170.757385,992.209958
347.709547,988.428111
170.983019,969.765789
957.379891,980.862025
679.654804,968.297618
812.302040,969.492395
287.748078,987.493427
996.034991,962.283085
123.593370,971.731339
685.791218,946.704465
257.292270,991.340075
878.492547,998.735695
866.390460,950.398150
908.441855,948.112360
149.822737,985.148440
944.610312,983.941997
265.653371,990.307348
291.683428,988.870139
193.978060,966.512849
948.077543,940.729724
204.644779,990.544253
518.622001,984.854260
186.952245,969.659470
910.422690,969.769218
549.002422,933.871750
937.304564,914.208566
455.301732,995.714350
741.462357,980.369655
26.376020,998.263757
985.526814,951.291844
690.868013,978.200291
997.557262,963.225868
256.974253,968.918946
495.290736,969.707460
49.524732,991.249215
836.902900,950.979731
121.675011,980.496285
365.120220,975.376564
39.699106,992.446794
498.327703,983.317723
620.925658,912.216069
898.846072,896.932796
419.408268,942.983719
900.939756,917.706057
204.378285,966.692225
917.834808,953.372617
407.432344,953.738955
746.038829,945.386302
298.946149,966.979142
662.722655,974.738633
113.320381,962.170838
677.388885,934.286056
371.830903,957.944149
922.577684,946.982225
395.935150,966.048231
669.394022,958.777714
193.107029,982.270777
702.326344,953.630375
596.482165,942.391622
904.351007,927.754365
531.651716,988.667009
911.224126,973.884354
73.613851,994.305466
660.129713,977.483252
424.250639,958.096936
804.031510,938.781180
590.384133,966.172476
776.391032,967.517893
216.327732,980.378744
924.472346,980.178673
411.605064,948.008282
694.963165,933.871882
122.599410,984.486293
600.759180,981.222527
637.468396,904.289179
937.222234,901.727066
729.897082,904.976824
890.434588,903.901797
373.335679,952.648604
582.020218,952.813665
321.194431,995.157049
965.437166,966.115195
330.312030,943.994701
876.528170,917.125180
344.507221,985.483692
836.339095,995.531935
302.585420,954.209726
994.592846,931.621674
390.933260,971.615326
710.317915,956.976545
265.098965,993.575433
499.929436,987.042620
502.777466,990.029462
701.155283,988.647567
244.464381,964.126549
888.909099,976.842946
623.511106,940.309073
864.698563,942.444033
230.609362,986.867387
423.012481,976.296156
25.161907,970.153749
792.546645,940.182699
319.688862,991.599386
818.495793,984.980039
135.477502,969.101746
630.364103,975.537820
269.094267,959.024425
935.361045,936.280137
244.038022,965.302666
900.320091,952.268183
53.786875,976.202403
563.194352,947.768163
405.373144,963.866636
914.960408,965.443227
555.501459,939.425960
976.157373,946.643876
250.818697,998.192685
789.844079,974.531595
654.672045,952.922732
750.889328,952.591559
517.356630,934.714393
818.380590,930.806784
495.545342,965.365982
838.284571,958.321718
313.129240,999.043233
692.083514,988.918966
540.094279,945.216471
827.372567,930.537054
24.015470,986.483529
844.969723,987.040989
12.568541,976.871707
793.690512,966.800157
180.769204,980.988059
982.200511,985.321130
221.052648,956.113034
849.443807,949.351870
510.038772,961.724722
699.666922,964.050735
115.659245,996.081663
918.971029,997.970976
565.123031,947.926257
897.555244,938.990718
About to recurse
size of input is: 457
the median is 600.759180,981.222527
Left set has in M.O.M
238.019335,975.880810
596.702577,986.729003
587.647387,995.333875
463.286169,971.683955
429.284504,994.752692
366.031060,993.589208
313.874523,992.823972
431.577841,973.730123
574.964071,979.054005
446.990961,995.502956
